,_id_rank,时间_rank,开盘_rank,收盘_rank,最高_rank,最低_rank,涨跌幅_rank,涨跌额_rank,成交量_rank,成交额_rank,振幅_rank,换手率_rank,代码_rank,日期_rank,timestamp_rank,开盘收盘幅_rank,昨日振幅_rank,昨日成交额_rank,昨日成交量_rank,昨日涨跌_rank,昨日资金贡献_rank,昨日资金波动_rank,过去2日总涨跌_rank,过去2日总成交额_rank,过去2日资金贡献_rank,过去3日总涨跌_rank,过去3日总成交额_rank,过去3日资金贡献_rank,过去4日总涨跌_rank,过去4日总成交额_rank,过去4日资金贡献_rank,过去5日总涨跌_rank,过去5日总成交额_rank,过去5日资金贡献_rank,过去6日总涨跌_rank,过去6日总成交额_rank,过去6日资金贡献_rank,过去7日总涨跌_rank,过去7日总成交额_rank,过去7日资金贡献_rank,过去8日总涨跌_rank,过去8日总成交额_rank,过去8日资金贡献_rank,过去9日总涨跌_rank,过去9日总成交额_rank,过去9日资金贡献_rank
"(0.48, 0.5)",0.00014172821583466374,,0.00036451575881447023,0.00031040358463025426,0.00031830818816605934,0.00034530112826269225,0.0009632574518858045,0.0007670460413586586,0.0003103124258065601,0.0003175518267835796,0.0003539381527445741,0.00044285699175837957,0.0001615184080599849,,,,0.00036719955057481444,0.0002903684688941063,0.0004302195380568847,0.0014664137079443377,0.00033606450874474697,0.0004569144977883088,0.0008125380380669887,0.0002724949300054201,0.0002052861880331943,-2.292840776273667e-05,0.00028373232260254854,0.0002925289511077256,0.0002706438818180748,0.00020473184608050228,0.0002514999216447457,-5.6095246016763855e-06,0.0003279998555250998,0.00035866322662581794,-0.00013060576709151897,7.00805750096407e-05,0.0003170445690193613,0.0001405053726262232,0.0002025398714461086,3.4210746096126754e-05,0.0004442054656623289,0.00033811750833122594,0.00017937796986264363,8.2580806397289e-05,0.0002531788753198967,0.00030446202387333405
"(0.5, 0.52)",-3.628087176064074e-05,,0.00043821827044372344,0.0005278422673054155,0.0005342545825714075,0.0003798556550528285,-0.00024426241542262244,-7.616261594981701e-05,0.00039003820492628487,0.00038316390999828495,0.00030345860660646275,0.0009458478699581711,0.0005362075808164573,,,,0.0001740395856517764,0.0003489155471283639,0.000527613295216238,0.00021774707711726382,0.000323448631412924,0.0003936836330819817,0.000510937499622238,0.0003305653273065107,0.00031555829963491537,0.00016174237463191388,0.0003163048271775317,0.00034128867625531957,0.00028969802341478884,0.00016035884605957517,0.00021712117293621333,0.00013181075730527342,0.00030507752804145237,0.0002981538011740114,0.0001746855043110785,0.00030285725529667965,8.370474986000991e-05,0.000275050669596117,7.3246392095107104e-06,0.00017909235107231626,0.00035186955383165885,0.00021690980644859995,0.00036357814949516037,0.00018904374717575973,0.00030477754222541935,0.0002880638465117762
"(0.52, 0.54)",0.00015804342358095646,,0.000387652440236261,0.0003616653620800232,0.0003534118514815567,0.00041612977196154894,0.0003160311162030279,0.0005698406051343544,0.0004179776329211122,0.00016837557112234103,0.0001842573450238101,0.001055449065923545,8.820622141099421e-05,,,,0.00043778515333280137,0.00022255235429003692,0.0003546640771281977,0.0003787917620156967,0.0003180118378432427,0.0003306009348672341,0.00017590937417475943,0.00024181067676200537,0.00021402087911327085,0.0002967012638563183,0.0002544920122673191,0.0003379802293514729,8.187038704042902e-06,0.0004283292307199544,0.0002942227272132806,0.00014831580151271678,9.189539997009392e-05,0.00034516544355187224,0.0004794447169619559,0.0003061271589802111,0.00029306178264805786,2.0544185763309447e-05,0.00021153448703509401,0.0004354159142359661,-0.00013314751668268,0.000197009192023979,0.00031424913226435415,7.683149604539534e-06,0.00023881311383162597,0.000300214822438203
"(0.54, 0.56)",0.00022096898797277644,,0.0005028710250976306,0.0005161190749119236,0.0005123563766380786,0.0004864333476621672,8.776991071180834e-05,-1.2078238040847349e-05,0.00025264421571625346,0.0002791373533263974,3.028240688978583e-05,0.0013390923666252777,0.0003829948749011953,,,,0.00021386881479919335,0.00026439046814974264,0.00031198291512208795,5.2086522719883815e-06,0.00014093853768896915,0.0003143720940124076,-8.969184229487618e-07,0.0003285477005967403,0.0002223112844177686,0.00022839191444795016,0.00021008697998041727,0.0004625068417288749,0.0003153121669617894,0.00036357154113791137,0.00023455876953440254,0.0001622033206503787,0.00024727704418840837,0.00015026179297506973,0.0001315085263237476,0.0001267152792415451,0.00030815704852748914,0.00017923466587153712,0.00020172522864716274,0.0004447251443587314,4.0498366841643147e-05,0.00021116286090167182,0.00033218795274852646,2.8601791313737307e-05,0.00020727180207152094,0.0004011752931350669
"(0.56, 0.58)",0.00044677663400115195,,0.00011094468028974136,0.00010404154466655023,0.00010433400979163351,0.0001241996594808453,-0.0003831811494964319,-0.000641000570321555,0.00019739978245960737,0.00024106849429287238,0.00037217627623835375,0.0003997388420676293,0.0005173641169803362,,,,0.0002802548649344207,0.0002764582416833128,0.00012076601056341782,-0.00012998395237154794,0.00042028422199664,0.00033103030176312117,0.0005600559718413924,0.00016159954916159232,0.0004031359288037404,0.00011162232773829972,0.00021553416329940273,0.0002451496915054517,0.00010762204910577693,0.0002382929195348188,0.00038323229348894886,0.0003378898034460428,0.0002831071771816004,0.00022220353589183996,0.0005064788917395397,0.00029761647995512816,0.00034259020813429933,0.00015453968079671794,0.0003479087288604647,0.00027374213135956813,0.0004390645844635613,0.0002008941967794131,0.00034267683311799314,0.00013478879103375616,0.0001530267046488037,0.00049050262944382
"(0.58, 0.6)",0.0004505164470405378,,-7.399176810927768e-05,-7.872537332485984e-05,-7.761260531871144e-05,-7.785120815571373e-05,0.0002501225136390636,0.00036717186316622796,0.0001999198868392525,0.0002832914842982525,0.0002757390014579282,0.0013380142083919619,0.0009815648718174755,,,,0.0003915149953921691,0.0003266654303470019,0.00012751983035281836,0.00026600442164957053,0.0002715309153482449,0.00037067931612944793,-4.5274305353460345e-05,0.00024974712495792257,0.00034435040781903906,0.0002630274012718583,0.00019588728528396746,0.0003161423441906611,5.497801453751224e-05,0.00021570576403181162,0.0003530508698567968,0.00032818718913979835,0.00036627851755785074,0.00047502016675519216,0.00021800903611511136,0.0002619857308038408,0.0003240418651710624,0.00025147068736666896,0.0001699519302142299,0.0002673861960284478,0.00010874013494513908,0.0001764454770713991,0.00017873044541336398,0.0004957524551823015,0.00018189799417953084,0.0002241538962021484
"(0.6, 0.62)",0.00010148675804188366,,0.00024522739882866106,0.00023392177194989861,0.00023187177785173965,0.000235490629905188,-1.9884527337944814e-05,1.4720003529988035e-05,0.0003093622577436357,0.00026395023525374204,0.0003519994064394651,-0.00025080608329997424,0.0002398035303165929,,,,0.00047519641406959404,0.0002524226683984134,0.0002772187958555925,0.0004886642986272387,0.0002775349738511545,0.000427237591042953,0.00017996389381419656,0.0002862786621622441,0.00021924198847426515,-2.2698400401535646e-05,0.00015237449255159816,0.0003426987158364111,0.00044339535124220824,0.00014736732719419483,0.00022534200972598907,0.0003419096301258393,0.00016960254887282396,0.00040526162862944187,0.00026724731747670223,0.00014794860218788483,0.00018489079885403552,0.0001720276088109951,0.00035768383376241726,0.00020829732267980036,0.00039218674552782555,0.0002897970843162922,0.0002550866187901004,0.0004401259407544925,0.00018085412170313448,0.0004112051951773026
"(0.62, 0.64)",0.00021603778477936257,,-3.014177207034183e-05,-2.899343208430964e-05,-2.5481043945241897e-05,-2.917719003774424e-05,-9.255137440209575e-05,-0.00015125787239914502,0.00023510868217639275,0.00019542393574140067,0.0003586217570912305,,0.0003437767408728421,,,,0.0004216352586047228,8.832915085059897e-05,0.0003353723269532683,-2.058836160193039e-05,0.00017214553240835895,0.0003508100642788794,0.00029614213982123586,0.00027265829821015715,0.0004392526994952366,0.0003337627582032501,0.00032484285708796033,0.0001661786766046761,0.00020064502418594825,5.957021739377467e-05,0.00039162648591795464,0.00015054934508985693,0.0001114906340950558,0.00034916704973187996,0.00021535594857239874,0.0002190103894276008,0.00041108444623698756,0.0001555883543170657,0.00023724343913423835,0.0003492588266953409,0.00024546103327482033,0.0002679823927771637,0.00045876324314577576,0.00023557411202881798,0.00030897875234014934,0.0002935098936740259
"(0.64, 0.66)",0.0004502140010085568,,0.00030004931072605024,0.0003148687463175831,0.00030725832350711615,0.0003312396987834123,0.000233553551946259,0.00021375696029471674,0.00029925903427976594,0.0003274393257518085,0.0004207943781477731,6.591224586084468e-05,0.0005578951144170478,,,,0.00046585987965414586,0.000332402206377223,0.0003376790107822077,0.00038736801125128335,0.0003812719944825279,0.0005724636129709262,0.0001592552992364577,0.0003429202296971367,0.0002970539520409476,0.0001487858108867875,6.223727850016815e-05,0.00029107827169174425,0.00039599728360727236,0.00013083048284187943,0.0003857485678758548,0.00020057618864038478,0.0002030440539090719,0.00038768405621697943,0.00023320037335727107,0.0002575465574856134,0.00038184513040402375,0.0002434497479245797,0.00015963371649478595,0.0004766643827652183,0.00030795147357615143,0.00018116433798417885,0.0004260399910205434,0.00025154649508234313,0.00010590317852814004,0.00037008383567953306
"(0.66, 0.68)",0.0002758017460406886,,0.00013908571492539715,0.00013772727965598793,0.0001397051631213598,0.00012589793893175375,0.00040813685806254975,0.00041062746819740033,0.00020591721780119818,0.0002660560545621932,0.00032239188621987217,,0.00035378404648367715,,,,0.00038700565837002397,0.0003167370831501413,0.0001894654932299594,0.00040645511764769406,0.0003443239445384103,0.0005092629588280681,-5.702544725370689e-05,0.00024745812539838193,0.00036507740271634443,0.0005025080371971917,0.0002587524614282258,0.00030231302766277817,0.0002755032220254584,0.0001554317243524364,0.0002638911122077497,0.00042576488678362,3.8122954737837324e-05,0.0002321143421227795,0.0001607308603120231,0.00019361627498091512,0.00038944911488618774,0.0003364856169053156,0.0002400722110715963,0.00030890867655793705,0.00031491258334289833,0.00013105622470148444,0.00030676310643859344,0.00010398410273786303,0.00017087994804217162,0.00030311674839507
"(0.68, 0.7000000000000001)",0.00048471171517566123,,-8.772060863670324e-06,6.3125949406778646e-06,1.935977810066869e-06,-1.3136701164971293e-05,-5.31896521152793e-05,-7.65098550288023e-05,0.00031624323531156306,0.00026085560411941806,0.00034580020327336093,0.0009562102379521315,0.00018403841162293165,,,-4.613997860193673e-07,0.0003293965068393494,0.00023698398288205864,0.00038423846206377707,7.959833262765104e-05,0.00021434662300828786,0.0005808391126022503,0.00041788302672754923,0.00018180016186338657,0.0003096883969303639,3.435114712066678e-05,0.00020102473844221526,0.00029508048076645993,-4.318138682663605e-05,0.00027110601094298807,0.00035028822441558754,0.00023322685859802322,8.266143845087623e-05,0.0004645964281812467,0.00024008389980417847,2.883312236993044e-05,0.00038712816716898155,0.00035804045761220926,9.657714338372305e-05,0.000331049407532235,0.00017580566976210148,9.030586007712281e-05,0.000278571815958264,0.00046527305942208795,0.00029512752494982244,0.0003659437031423044
"(0.7000000000000001, 0.72)",6.315044803701205e-05,,0.00019416628784179476,0.00017595869434259984,0.00020419010055126584,0.00018932175243659437,0.0002377035073979331,0.00014667104992960358,0.00036976354595565466,0.00030776524428550967,0.00035455799917177237,0.0007329167046589844,2.8016540873659616e-05,,,0.00019976126455337832,0.00039050631228776844,0.0002722262290050696,0.00040176592072861894,0.0001242956078892566,0.0003411593853143663,0.000697449798354014,0.00010104369285884369,0.00024432551336162474,0.0003542360171189713,0.00018217315660562587,0.000351177449768969,0.00036904564170276593,0.0003075910555621552,0.00029326145137945585,0.00038682930341513985,0.0003597273026709223,0.00024558913196642666,0.0002816937606848005,0.00019041305884041435,0.00025830992028643763,0.0002602417539867772,0.00024726414064391955,0.00015085718058074416,0.00015706469324149695,0.0003205494344367303,0.0002584338219577706,0.00031917886349366593,0.00046600315139215667,0.00017724218175475101,0.00023894093358726477
"(0.72, 0.74)",0.00021168599000605506,,0.00041078704989252096,0.0004128471678727711,0.0003996068336509022,0.0004183429370604761,0.0001500720723957222,6.509332843716063e-06,0.00028321500781913614,0.0001993051391987584,0.00038823448934246477,0.0010948173144851895,0.0003132546481168061,,,0.0005041311148601581,0.00033796706717192617,0.0002530237002207131,0.00038283178350166305,0.0001371079294226025,0.000493065950844124,0.00041996700571644445,0.00038238255304877226,0.0002837004791663331,0.00032638033594430295,0.00028619979021047887,0.00023013075647550056,0.0004349445682995619,0.0003641280550744541,0.00024220139345065966,0.00035764555455608483,0.00016915672066417033,0.0003113545661820003,0.00021271162277397362,0.0002136610700423404,0.00025630210208341396,0.00023561810678999017,0.00015370610089046952,0.00022456749264700935,0.0003436273151008604,0.00015984549373089402,0.00015487338947698788,6.678296357063651e-05,8.193609378758502e-05,0.00012462175664632705,9.355730462517125e-05
"(0.74, 0.76)",0.0003396932566294941,,0.0003917327949083383,0.00035865290899333936,0.0003824709483679964,0.00036943195162861714,0.0002527471398796293,0.0001875700767607428,0.00018537153717373747,0.00018159222868656646,0.00033980939926615746,-0.0012427060797717822,0.0006060539968269458,,,0.0006135356643199963,0.0002873546662402761,0.0003067050291006655,0.0002609170015535825,0.0001533673011403248,0.00018285077668941325,0.0008853535541572342,0.00036053736871412783,0.0003862343349267692,0.0002804471362906482,0.0004928155853806048,0.00036803535944278734,0.000507137599656518,0.00021128073631529847,0.00030238934952798253,0.00022262127883029934,0.00023340974488089813,0.00018692044074666625,0.00016480382496977924,0.00012511440546587445,0.0001514787514463838,0.00023459183400047784,0.00027486322854277246,0.0002523315394200852,0.0002528943527877409,0.00028954272749168316,0.00028453080461704017,0.00027105069596164286,9.345096954811685e-05,0.00011727509286233537,0.0003490353461003455
"(0.76, 0.78)",0.00011258843437468668,,-2.8108712448554954e-05,-6.38530219702859e-05,-3.854044033098958e-05,1.1075783001903832e-06,0.0004492873686405326,0.0004496171506992553,0.0003286737006833691,0.00032454308830730857,0.0003448526472482649,,0.00022527559260442244,,,0.00019973775085654956,0.0004294465807059049,0.000283541093672017,0.00026784455679851885,0.000302088672377305,0.0004949687598400333,0.0003572208319307137,-0.00011936847585486267,0.0002738386175435726,0.00045720916568002307,0.0002822002415068226,0.00021847437609875421,0.0001818244932255515,0.0002915328902878697,0.0001222461796256668,0.00019917988369226583,0.0003485461528438953,0.0002976914322231068,0.00021256784433132264,0.00045150023755311414,0.00018974025851729254,0.00024047032238578428,5.1619301979821305e-05,0.0001855050303563637,0.0001582794672413224,2.125623515685966e-05,0.0001431795413768063,0.00025899149983708104,0.00019070097023688695,0.0001674416599865833,3.907475910594523e-05
"(0.78, 0.8)",0.0007483751306929462,,0.00041818272671104574,0.0004196321898747554,0.00047602942979885546,0.00045165382677233706,0.00048807700569255755,0.0005685560510432152,0.0003292167723002583,0.0002461313621179961,0.000570516582111004,,0.0005739072918233784,,,0.0001298452745711358,0.0004534396100011612,0.0002451784337766587,0.000262253063723525,0.00028444764059568144,0.00046240915567484416,0.0008375940659448223,0.0003869393815930999,0.0003245179393951593,0.0003655060262296678,0.00034921407076769334,0.0003132636302195486,0.0003287843950474222,0.00013350651494078934,0.00027113125127565304,0.00034178497087358094,0.00024877553342925185,0.0002122468467894785,0.0003798305517187979,0.0002261419829029693,0.000225094512245908,0.00034565985722556566,0.00020277247553594552,0.00022060840833999605,0.00029314123684548877,0.0003995330259372594,0.0001508630062952619,0.0002386949680400483,0.0003679882145463451,0.0002062124674255412,0.00025431550530455614
"(0.8, 0.8200000000000001)",0.00023914986411864073,,0.0002901976054202854,0.00032462047081706976,0.00023174002790519432,0.00023446794304221496,0.0006238383209502788,0.0006893287585322263,0.0001919073989780985,0.0001579273463449541,0.0005735773585659716,0.0027258072569810166,0.0003835813789344644,,,0.0006185856822215212,0.0006351506743888198,0.0002666854673178169,0.00019104393043678026,0.0004490649864978268,0.00043475208856765945,0.0011928939240385512,0.0004918838084275803,0.00017982660708612942,0.000489686320249395,0.00021253470181982953,0.00029518502788508134,0.00030677734343539123,0.0006719016678224821,0.0002209786095119916,0.0003406502052461595,0.00035884580289574424,0.00016584414420611122,0.0004068820814262447,0.0002969476895943058,0.000259315250295496,0.0003037538804718008,0.00034199684894017555,0.00013339774183188831,0.0003530987602289512,0.000552660126182941,0.0002687330120454518,0.0003909510386326402,0.0003641578522835375,0.0002531463232576319,0.00017391861887440925
"(0.8200000000000001, 0.84)",0.0003547251449966694,,0.0001887151645477413,0.00019973635495745758,0.000190325801170943,0.0001901748012803262,0.0006344694169145231,0.0007144183571324992,0.0001804133799661243,0.00010869010627794008,0.0006528896484726927,,0.00011234893687268623,,,0.00043537967264828354,0.0005777716633473815,0.00010453745032559176,0.0002455128164522773,0.00036260709248267054,0.00035923966568529976,0.0007227035692349382,0.0005636221326721488,0.000270279581791804,0.00014495108573616826,0.00040649064898550674,0.00028483930008558724,0.0002075267289836629,0.0002287553842493525,0.00038606006339853086,0.00034172949402428343,0.0003508091984175802,0.0002476631855412351,0.00017374699835144688,0.00037519821317923407,0.00024417865416022296,4.20069739429313e-05,0.0005508404397079905,0.0003006998565646069,0.0001527372615976876,0.0001599559194080284,0.00024025495644575522,6.786203972362293e-05,0.0004961486591083121,0.00020510548261567753,0.0002434563961558031
"(0.84, 0.86)",0.0007143686947166877,,0.00038492878144254054,0.00040649723002385177,0.00039319546315039043,0.0003915833633790252,0.0007901788327131994,0.000698446664123308,0.00024500050337888067,0.00015481631289703942,0.0006758427061969636,,0.00019924745481229817,,,5.8140425525019323e-05,0.0009228957170781354,0.00018835884933723963,0.00026103830270240535,0.0005734237988704473,0.00031379017294716266,0.0013150943364326534,0.0004064900190729168,0.00030054155545731896,0.0003447480325711761,0.00040741078595436906,0.00014477882357902765,0.0001857124449346948,0.0004430140796360784,0.00024085727926057425,0.0001228763877640983,0.0005292075439224123,0.0003665373305752486,4.7353177425835944e-05,0.0006499328555509804,0.0001837753368322864,7.674134317711866e-05,0.000515454514655151,0.00019171756715761226,9.900147723415056e-05,0.0005642416180486469,0.00014147112559386124,0.00021015893056562386,0.0003543662883689898,0.00013956803433031235,0.00044936883131313184
"(0.86, 0.88)",0.0007984303949008791,,0.00022829946383418425,0.0002324817673258417,0.00023229409763654622,0.00022829946383418425,0.000656837539019325,0.0005472614160775091,0.00024903368207220434,0.00040092030331068286,0.0011404728079202173,0.0020338450586959455,0.00030217221676132847,,,0.0001629555235319273,0.0009053842086018172,0.0003660406661244776,0.00032334473908431397,0.00032896909965693296,0.0002561713355660838,0.001014793924098754,0.0004783102663708261,0.00015983742729570318,0.00020517338039210503,0.0005177801173185274,0.0002693572040297018,0.0005138196367853396,0.0006187353042299743,0.00015444946718994623,0.0002518715957292168,0.0004809606622733741,0.0002846893389157073,0.00024692395417169746,0.0006020490292879501,0.00024997235612324255,0.0002496703132847654,0.0007352307333822211,0.0002659835950786929,0.0002109285793132564,0.0005974333072214761,0.0003020346716577651,0.0002831902867333396,0.0006016047533254121,0.00036080704918770246,0.00011531995166056831
"(0.88, 0.9)",0.0007696979692492134,,0.0002245783302435075,0.00021991895791249744,0.00022011645908864423,0.0002245783302435075,0.0007715845607154962,0.000665078861163151,0.00031555404830835716,0.0002923920828123128,0.0008977319924118622,,0.0005310537327435546,,,0.0006593859707126241,0.0012844232540572035,0.00035056865218545836,0.00032211485660416604,0.00045641471739629817,0.00040134884657291896,0.0015295582467321233,0.00037769711932436785,0.0001969441936801651,0.000500507122086153,0.0005879722958861968,0.00026088270256406984,0.000404999752889543,0.0005789129894231435,0.0002429082335211095,0.0005424583980284241,0.00031557149412264927,0.0002372096149383873,0.0006611157964138623,0.0006729913087028431,0.000298408314817611,0.0007151265578642532,0.0005688602651652621,0.00022271014024175784,0.0006489825950481802,0.0005703898341440752,0.0002095452724286867,0.0005070903780366234,0.0006086654573316191,0.000266446485288579,0.0004260990997664397
"(0.9, 0.92)",0.0009669122761084751,,,,,,0.0009747853154898686,0.0005529487608826536,0.000296826033350753,0.00014382442050243474,0.0013106315626779889,,-3.281701204196232e-05,,,0.0004846105879551427,0.0012816718675730543,0.0002598635576404623,0.0003699972146900667,0.000502789403553517,0.0006076848776250727,0.0006782893522096113,0.0005175374549251038,0.00010265374475443489,0.0006591699033413762,0.0006837075289933681,0.00018061215317705695,0.0005146010544555092,0.0005744012437514045,0.00028438623839547786,0.0005754172093598366,0.0005876529128969499,0.0002777039420202583,0.0005231192841719535,0.0005808595289297352,0.00026857927002515313,0.0006024599206722699,0.0005883151608473948,0.0002986554507665249,0.0005679099899544417,0.0005610292546299618,0.00024612219695962595,0.0005691666588388571,0.000559869436721148,0.00010760039694593913,0.0005032617607121872
"(0.92, 0.9400000000000001)",0.0011459605634668538,,,,,,0.0010576600193225884,0.0007605312136227469,0.0003432081825134353,0.0002903080508583163,0.0014132561884418159,,0.00025221512411903577,,,0.0004497049965022361,0.0013438526443957527,0.0003182333996199825,0.00031876533523091566,0.0004195592380531672,0.0004241981551012194,0.0005788236831859102,0.0005457514553776426,0.000246739845323831,0.0005376976568142494,0.0009713612177310782,0.00016862017886935785,0.0006629524215540181,0.0005707765515419019,0.00020867491153103658,0.00039071558242426423,0.0008498324605965571,0.00014916198380396915,0.00023484050675655596,0.000538932945010614,0.00015427201673865262,0.00020962563222441338,0.0006352788676812605,0.0002522738024518866,0.00021618968846075787,0.0006860006800931863,0.0002823275983902508,0.00013046077558450425,0.0006260708679527216,0.00021698548741240384,0.0002974541898754701
"(0.9400000000000001, 0.96)",0.0017105344239602466,,,,,,0.0010417811226800257,0.0007946740519541556,0.00023654993503069994,0.00023937861036579306,0.002795893012791718,,0.000199618505592778,,,0.00023206395307423904,0.0019147888626029224,0.00021977189535917323,0.0002635555613116706,0.0005324028064279691,0.0006194063039406564,-0.00018952230692102952,0.0005781845219779277,0.00033371518756889417,0.0004739597585015928,0.000604045317208336,0.00013497946952751907,0.0002613340429653828,0.0008383781975335863,7.642926572470172e-05,0.00036658474079366235,0.0008486444691348426,3.860344550575057e-05,0.0004556102815427441,0.0006814277419044234,4.5805520653211224e-05,0.00043786152641025756,0.0005825493225084569,-3.8834735672465764e-05,0.00034282617163728285,0.0007955319616320242,-1.6413005509881772e-06,0.0005571996329182024,0.0006865351687674883,0.00011768485494874152,0.00042882959579893746
"(0.96, 0.98)",0.001350164910699753,,,,,,0.0012977025180626915,0.0006818260176935308,0.00041332682347408893,0.000541971977736189,0.0017266532688298365,,0.0006716450226847818,,,0.00023792526014945826,0.0011893791874449252,0.000514494116736186,0.00034594439236910524,0.0005910492240496164,0.0004855490934940904,0.00011266050758428433,0.0008276039295745281,7.331413953731123e-05,0.0006948096058772169,0.0008866174718393376,0.00018125837003675328,0.000689993047210945,0.0005549114694546855,6.156632056291748e-05,0.0006733652150848627,0.0005774702896663423,3.977723118386463e-06,0.0006518159600229804,0.0008202650311113411,3.204998691767577e-05,0.00046246356845697944,0.0009346826008392615,1.8520420620587638e-05,0.0005158539630465811,0.0006227680789853727,4.939710146521613e-05,0.0002648490551171555,0.0005583952816097891,8.16215535234002e-05,0.0002790221644850443
"(0.98, 1.0)",0.0024457169372289708,0.0003442336147558722,,,,,0.0015477170385029945,0.0010608721441508074,0.00012521706161481647,7.892176989683622e-05,8.097877369265389e-05,0.00019781888482178585,0.0006391492529132143,0.0003442336147558722,0.0003442336147558722,0.0003038371642485067,8.6936097630942e-05,0.000132513826534059,0.0002013552575684612,0.0005751753263734981,0.0010981291162615214,0.0002823813471308069,0.0007837592319589635,0.00024971715266801554,0.0009434016772431013,0.0005941575696184575,0.00019664829125848608,0.0009852841897737997,0.0008604674710946797,0.00017275024086817626,0.0009020507374307374,0.0009403202841828085,0.00015165333080687868,0.000903633908734261,0.0009898822172118003,8.833143125527892e-05,0.0009770561247559148,0.0010796546939059255,8.215233953646421e-05,0.0010560162249721556,0.0011390925044466884,8.205349804274594e-05,0.001191478496652661,0.0013135807211517626,7.517866157827725e-05,0.001276182149316946
